Datetime,Global_active_power,Predicted-GRU
2010-08-27 09:30:00,13.356,14.63158
2010-08-27 09:40:00,14.775999999999998,16.163761
2010-08-27 09:50:00,15.184,14.796256
2010-08-27 10:00:00,13.71,15.872317
2010-08-27 10:10:00,14.468,16.089056
2010-08-27 10:20:00,14.674,15.572295
2010-08-27 10:30:00,15.298000000000002,15.745884
2010-08-27 10:40:00,18.080000000000002,14.831306
2010-08-27 10:50:00,14.128,15.996336
2010-08-27 11:00:00,13.898000000000001,18.209206
2010-08-27 11:10:00,13.78,14.491353
2010-08-27 11:20:00,15.152000000000003,14.788246
2010-08-27 11:30:00,20.128000000000004,14.5580845
2010-08-27 11:40:00,15.508000000000001,15.988468
2010-08-27 11:50:00,15.38,19.97648
2010-08-27 12:00:00,16.828000000000003,15.519448
2010-08-27 12:10:00,17.392000000000003,15.969022
2010-08-27 12:20:00,32.928,16.751785
2010-08-27 12:30:00,28.495999999999995,17.421946
2010-08-27 12:40:00,16.75,29.701569
2010-08-27 12:50:00,16.158,25.937855
2010-08-27 13:00:00,15.986,16.332754
2010-08-27 13:10:00,16.02,16.218994
2010-08-27 13:20:00,15.450000000000001,16.711718
2010-08-27 13:30:00,17.028,16.10086
2010-08-27 13:40:00,23.036,15.932807
2010-08-27 13:50:00,18.830000000000002,19.157492
2010-08-27 14:00:00,39.2,22.116438
2010-08-27 14:10:00,26.308,17.234648
2010-08-27 14:20:00,26.926000000000002,34.90702
2010-08-27 14:30:00,23.752000000000002,23.538864
2010-08-27 14:40:00,32.162,26.108706
2010-08-27 14:50:00,31.446,22.475443
2010-08-27 15:00:00,24.24,30.847977
2010-08-27 15:10:00,39.513999999999996,28.391394
2010-08-27 15:20:00,19.226000000000003,23.643085
2010-08-27 15:30:00,3.542,37.566864
2010-08-27 15:40:00,19.102,16.400965
2010-08-27 15:50:00,43.004,2.6178517
2010-08-27 16:00:00,18.538,20.541948
2010-08-27 16:10:00,9.986,37.95312
2010-08-27 16:20:00,4.406000000000001,15.148772
2010-08-27 16:30:00,3.094,10.653601
2010-08-27 16:40:00,7.364,6.3995247
2010-08-27 16:50:00,3.1020000000000003,3.7394564
2010-08-27 17:00:00,3.98,7.1521463
2010-08-27 17:10:00,4.882000000000001,4.648603
2010-08-27 17:20:00,6.868,6.073506
2010-08-27 17:30:00,22.898,4.8997955
2010-08-27 17:40:00,44.785999999999994,7.7270217
2010-08-27 17:50:00,23.280000000000005,21.4477
2010-08-27 18:00:00,24.336,35.82315
2010-08-27 18:10:00,20.141999999999996,20.10999
2010-08-27 18:20:00,20.939999999999998,22.981583
2010-08-27 18:30:00,21.714000000000002,18.902212
2010-08-27 18:40:00,37.108,20.706438
2010-08-27 18:50:00,43.858,20.291584
2010-08-27 19:00:00,37.906000000000006,36.822296
2010-08-27 19:10:00,35.176,39.197826
2010-08-27 19:20:00,31.392,30.674295
2010-08-27 19:30:00,21.94,32.70686
2010-08-27 19:40:00,24.596,30.067825
2010-08-27 19:50:00,32.15,21.024677
2010-08-27 20:00:00,31.196,25.108732
2010-08-27 20:10:00,22.436,32.969738
2010-08-27 20:20:00,24.467999999999996,29.374779
2010-08-27 20:30:00,17.43,21.448318
2010-08-27 20:40:00,14.344000000000001,25.334883
2010-08-27 20:50:00,14.954000000000002,17.362944
2010-08-27 21:00:00,26.514,14.051112
2010-08-27 21:10:00,25.128,15.940034
2010-08-27 21:20:00,24.114,26.898373
2010-08-27 21:30:00,25.258,23.301813
2010-08-27 21:40:00,22.325999999999997,22.741655
2010-08-27 21:50:00,16.483999999999998,24.540604
2010-08-27 22:00:00,20.804,20.551893
2010-08-27 22:10:00,18.008000000000003,15.209863
2010-08-27 22:20:00,9.491999999999999,20.780407
2010-08-27 22:30:00,7.002,18.559399
2010-08-27 22:40:00,7.69,9.214775
2010-08-27 22:50:00,6.746000000000001,7.7795553
2010-08-27 23:00:00,9.703999999999999,8.8287
2010-08-27 23:10:00,5.486,6.9631796
2010-08-27 23:20:00,6.458,10.009921
2010-08-27 23:30:00,5.734000000000001,6.0992656
2010-08-27 23:40:00,4.3919999999999995,7.0603566
2010-08-27 23:50:00,2.970000000000001,5.7334924
2010-08-28 00:00:00,6.398000000000001,4.7072926
2010-08-28 00:10:00,7.5760000000000005,2.9270082
2010-08-28 00:20:00,4.186,7.034256
2010-08-28 00:30:00,3.3120000000000003,7.899462
2010-08-28 00:40:00,2.9700000000000006,3.984609
2010-08-28 00:50:00,2.95,3.5790055
2010-08-28 01:00:00,2.5260000000000002,3.35184
2010-08-28 01:10:00,6.452000000000001,3.08282
2010-08-28 01:20:00,2.734,2.6253097
2010-08-28 01:30:00,2.853999999999999,7.327895
2010-08-28 01:40:00,2.5999999999999996,2.6487937
2010-08-28 01:50:00,3.4619999999999997,3.193139
2010-08-28 02:00:00,3.514,2.9604177
2010-08-28 02:10:00,6.716000000000001,3.7804346
2010-08-28 02:20:00,3.7860000000000005,3.523825
2010-08-28 02:30:00,2.378,7.4015636
2010-08-28 02:40:00,2.988,3.806822
2010-08-28 02:50:00,2.7200000000000006,2.43177
2010-08-28 03:00:00,2.11,3.59557
2010-08-28 03:10:00,3.076,3.0375896
2010-08-28 03:20:00,6.610000000000001,2.361016
2010-08-28 03:30:00,1.9039999999999997,3.900497
2010-08-28 03:40:00,3.6959999999999997,7.816276
2010-08-28 03:50:00,3.864,1.8651614
2010-08-28 04:00:00,2.802,4.6076946
2010-08-28 04:10:00,3.1140000000000008,4.5858793
2010-08-28 04:20:00,3.4539999999999997,3.3264866
2010-08-28 04:30:00,5.6800000000000015,3.7567496
2010-08-28 04:40:00,2.7279999999999998,4.474666
2010-08-28 04:50:00,2.244,6.756339
2010-08-28 05:00:00,3.1000000000000005,3.0939722
2010-08-28 05:10:00,6.564000000000001,3.022171
2010-08-28 05:20:00,13.266,3.9232087
2010-08-28 05:30:00,16.326,7.7557235
2010-08-28 05:40:00,15.04,13.928721
2010-08-28 05:50:00,3.526,16.323061
2010-08-28 06:00:00,3.106,15.107934
2010-08-28 06:10:00,2.582,3.2078197
2010-08-28 06:20:00,2.658000000000001,4.2762256
2010-08-28 06:30:00,1.992,3.7307858
2010-08-28 06:40:00,4.762,3.8780003
2010-08-28 06:50:00,4.244,3.1470246
2010-08-28 07:00:00,2.4400000000000004,6.78751
2010-08-28 07:10:00,3.0359999999999996,5.318459
2010-08-28 07:20:00,2.706,3.1002893
2010-08-28 07:30:00,3.5780000000000003,3.8702228
2010-08-28 07:40:00,2.812,3.4783037
2010-08-28 07:50:00,5.316,4.473556
2010-08-28 08:00:00,4.268000000000001,3.5494666
2010-08-28 08:10:00,7.362,6.6364965
2010-08-28 08:20:00,3.994,4.8835993
2010-08-28 08:30:00,2.5660000000000003,8.430013
2010-08-28 08:40:00,3.5039999999999996,4.3846364
2010-08-28 08:50:00,3.338,3.2463644
2010-08-28 09:00:00,7.964,4.492781
2010-08-28 09:10:00,7.682,4.2355256
2010-08-28 09:20:00,5.5040000000000004,9.0997715
2010-08-28 09:30:00,6.999999999999999,8.307201
2010-08-28 09:40:00,5.3820000000000014,6.1877604
2010-08-28 09:50:00,5.0,7.8200583
2010-08-28 10:00:00,4.734,6.1753483
2010-08-28 10:10:00,5.99,5.6792297
2010-08-28 10:20:00,7.916,5.5115743
2010-08-28 10:30:00,5.09,7.1429486
2010-08-28 10:40:00,5.450000000000001,8.813515
2010-08-28 10:50:00,7.352,5.6085987
2010-08-28 11:00:00,14.144,6.6037054
2010-08-28 11:10:00,17.078000000000003,8.545565
2010-08-28 11:20:00,15.608,14.884744
2010-08-28 11:30:00,14.288,16.869888
2010-08-28 11:40:00,12.722,15.789994
2010-08-28 11:50:00,13.656000000000002,14.772094
2010-08-28 12:00:00,16.21,13.340263
2010-08-28 12:10:00,23.758000000000003,14.481178
2010-08-28 12:20:00,33.974000000000004,16.89964
2010-08-28 12:30:00,25.137999999999998,23.46435
2010-08-28 12:40:00,23.429999999999996,29.395094
2010-08-28 12:50:00,33.024,23.023603
2010-08-28 13:00:00,35.422,22.815115
2010-08-28 13:10:00,34.754,29.646015
2010-08-28 13:20:00,17.266,31.260532
2010-08-28 13:30:00,16.912000000000003,31.022572
2010-08-28 13:40:00,17.474,17.325312
2010-08-28 13:50:00,19.11,19.268711
2010-08-28 14:00:00,25.186,17.59661
2010-08-28 14:10:00,34.072,19.995155
2010-08-28 14:20:00,17.024,25.602207
2010-08-28 14:30:00,15.681999999999999,31.406319
2010-08-28 14:40:00,15.379999999999999,15.743336
2010-08-28 14:50:00,15.885999999999997,15.549254
2010-08-28 15:00:00,16.676,16.062864
2010-08-28 15:10:00,19.97,16.549898
2010-08-28 15:20:00,30.034,16.694757
2010-08-28 15:30:00,28.349999999999998,21.04002
2010-08-28 15:40:00,13.058,28.497818
2010-08-28 15:50:00,13.432000000000002,23.837854
2010-08-28 16:00:00,14.092,12.043167
2010-08-28 16:10:00,15.054000000000002,14.15344
2010-08-28 16:20:00,18.072,14.28923
2010-08-28 16:30:00,14.418000000000001,15.177996
2010-08-28 16:40:00,28.504,18.3248
2010-08-28 16:50:00,30.18,15.356635
2010-08-28 17:00:00,20.528,26.585224
2010-08-28 17:10:00,23.538,25.6576
2010-08-28 17:20:00,14.128000000000002,19.57931
2010-08-28 17:30:00,19.006000000000004,22.789227
2010-08-28 17:40:00,16.459999999999997,13.7230015
2010-08-28 17:50:00,14.060000000000002,19.761568
2010-08-28 18:00:00,13.156,16.210238
2010-08-28 18:10:00,13.152000000000001,15.968524
2010-08-28 18:20:00,15.874,13.410823
2010-08-28 18:30:00,16.864,13.41472
2010-08-28 18:40:00,13.862,16.277813
2010-08-28 18:50:00,14.316,16.147264
2010-08-28 19:00:00,14.206,14.172491
2010-08-28 19:10:00,13.406,14.722327
2010-08-28 19:20:00,13.190000000000001,14.28673
2010-08-28 19:30:00,17.930000000000003,13.444394
2010-08-28 19:40:00,13.340000000000002,13.526356
2010-08-28 19:50:00,13.180000000000001,18.13324
2010-08-28 20:00:00,14.352,13.080269
2010-08-28 20:10:00,13.479999999999999,13.357883
2010-08-28 20:20:00,5.264,14.652739
2010-08-28 20:30:00,3.9360000000000004,13.766364
2010-08-28 20:40:00,6.854,4.86175
2010-08-28 20:50:00,2.958,4.905408
2010-08-28 21:00:00,2.4660000000000006,8.186994
2010-08-28 21:10:00,2.9320000000000004,3.344938
2010-08-28 21:20:00,2.9560000000000004,3.1437385
2010-08-28 21:30:00,2.074,4.0045333
2010-08-28 21:40:00,3.334,3.6167967
2010-08-28 21:50:00,6.242,2.0993702
2010-08-28 22:00:00,2.362,4.0000534
2010-08-28 22:10:00,3.7599999999999993,6.8210135
2010-08-28 22:20:00,3.5420000000000003,2.1153994
2010-08-28 22:30:00,3.416,4.333321
2010-08-28 22:40:00,2.5220000000000007,3.8515327
2010-08-28 22:50:00,2.552,3.70117
2010-08-28 23:00:00,6.901999999999999,2.673853
2010-08-28 23:10:00,2.0319999999999996,3.1170862
2010-08-28 23:20:00,2.6400000000000006,7.6460075
2010-08-28 23:30:00,3.198,1.7941413
2010-08-28 23:40:00,2.1479999999999997,3.07222
2010-08-28 23:50:00,3.1459999999999995,3.6872373
2010-08-29 00:00:00,13.888000000000002,2.4424953
2010-08-29 00:10:00,16.152,3.485824
2010-08-29 00:20:00,3.964,14.741373
2010-08-29 00:30:00,2.138,15.896724
2010-08-29 00:40:00,3.4680000000000004,2.8244858
2010-08-29 00:50:00,1.8539999999999996,2.6299307
2010-08-29 01:00:00,3.1199999999999997,4.6859884
2010-08-29 01:10:00,5.138,2.1411016
2010-08-29 01:20:00,4.68,3.9223206
2010-08-29 01:30:00,2.9120000000000004,7.075113
2010-08-29 01:40:00,1.7539999999999998,5.783308
2010-08-29 01:50:00,4.032,3.6461723
2010-08-29 02:00:00,2.87,2.4700382
2010-08-29 02:10:00,2.994,5.0796456
2010-08-29 02:20:00,3.864,3.4613593
2010-08-29 02:30:00,4.842,3.932693
2010-08-29 02:40:00,2.748,4.957015
2010-08-29 02:50:00,1.7999999999999998,5.7891865
2010-08-29 03:00:00,2.902,3.2843683
2010-08-29 03:10:00,2.332,2.4278274
2010-08-29 03:20:00,2.0439999999999996,3.8836434
2010-08-29 03:30:00,2.5780000000000003,3.1029758
2010-08-29 03:40:00,8.198,2.765692
2010-08-29 03:50:00,3.5479999999999996,3.4102695
2010-08-29 04:00:00,2.702,9.4834795
2010-08-29 04:10:00,3.0540000000000003,3.5743196
2010-08-29 04:20:00,2.5740000000000007,3.251674
2010-08-29 04:30:00,1.9739999999999998,4.0004325
2010-08-29 04:40:00,2.6580000000000004,3.3773162
2010-08-29 04:50:00,3.524,2.3956733
2010-08-29 05:00:00,9.389999999999999,3.5810215
2010-08-29 05:10:00,12.808000000000002,4.330008
2010-08-29 05:20:00,13.058,10.175402
2010-08-29 05:30:00,14.084,13.27013
2010-08-29 05:40:00,13.604,13.36347
2010-08-29 05:50:00,4.188,14.356846
2010-08-29 06:00:00,2.6339999999999995,14.068118
2010-08-29 06:10:00,5.784,4.128111
2010-08-29 06:20:00,2.5340000000000003,3.6006963
2010-08-29 06:30:00,2.084,7.869403
2010-08-29 06:40:00,3.1100000000000003,3.5640998
2010-08-29 06:50:00,1.7519999999999998,3.3493156
2010-08-29 07:00:00,2.714,4.860639
2010-08-29 07:10:00,1.9399999999999997,2.8312318
2010-08-29 07:20:00,3.0999999999999996,3.5999732
2010-08-29 07:30:00,6.474,2.7188358
2010-08-29 07:40:00,2.8000000000000003,4.078753
2010-08-29 07:50:00,3.5060000000000002,7.4228735
2010-08-29 08:00:00,9.202,3.2598577
2010-08-29 08:10:00,4.877999999999999,4.407994
2010-08-29 08:20:00,2.9240000000000004,10.3405075
2010-08-29 08:30:00,3.524,5.2224975
2010-08-29 08:40:00,2.9799999999999995,3.3594747
2010-08-29 08:50:00,5.9959999999999996,4.532759
2010-08-29 09:00:00,3.858,3.9334276
2010-08-29 09:10:00,2.492,6.8645153
2010-08-29 09:20:00,4.118,4.459796
2010-08-29 09:30:00,3.482,3.1924627
2010-08-29 09:40:00,6.884,5.095214
2010-08-29 09:50:00,2.6920000000000006,4.197453
2010-08-29 10:00:00,3.5900000000000003,7.8168674
2010-08-29 10:10:00,8.778,2.7611616
2010-08-29 10:20:00,6.034000000000001,4.3970475
2010-08-29 10:30:00,5.854,9.769243
2010-08-29 10:40:00,5.156000000000001,6.35835
2010-08-29 10:50:00,9.436,6.429466
2010-08-29 11:00:00,14.929999999999998,6.22839
2010-08-29 11:10:00,15.072000000000001,10.889514
2010-08-29 11:20:00,18.332,15.017399
2010-08-29 11:30:00,15.852000000000002,15.360569
2010-08-29 11:40:00,14.984000000000002,18.5813
2010-08-29 11:50:00,13.670000000000002,15.734192
2010-08-29 12:00:00,17.182000000000002,15.496584
2010-08-29 12:10:00,16.549999999999997,14.252202
2010-08-29 12:20:00,25.459999999999997,18.194798
2010-08-29 12:30:00,34.67999999999999,17.153131
2010-08-29 12:40:00,29.284,24.41646
2010-08-29 12:50:00,31.067999999999998,30.172537
2010-08-29 13:00:00,37.166,26.462778
2010-08-29 13:10:00,24.583999999999996,28.40735
2010-08-29 13:20:00,19.006,32.2419
2010-08-29 13:30:00,13.902,23.38487
2010-08-29 13:40:00,16.887999999999998,19.055641
2010-08-29 13:50:00,15.287999999999998,15.847936
2010-08-29 14:00:00,14.748,19.157658
2010-08-29 14:10:00,15.033999999999997,15.527506
2010-08-29 14:20:00,14.828,16.480192
2010-08-29 14:30:00,14.772,16.389729
2010-08-29 14:40:00,16.344,14.575672
2010-08-29 14:50:00,14.401999999999997,14.840478
2010-08-29 15:00:00,16.131999999999998,16.511213
2010-08-29 15:10:00,15.669999999999998,14.679621
2010-08-29 15:20:00,17.011999999999997,16.327724
2010-08-29 15:30:00,16.16,15.810375
2010-08-29 15:40:00,15.520000000000001,16.979399
2010-08-29 15:50:00,4.668,15.907817
2010-08-29 16:00:00,7.484000000000002,15.548459
2010-08-29 16:10:00,3.8419999999999996,4.1154428
2010-08-29 16:20:00,2.1959999999999997,8.590595
2010-08-29 16:30:00,3.332,4.3683753
2010-08-29 16:40:00,2.258,2.90215
2010-08-29 16:50:00,3.3380000000000005,4.2341676
2010-08-29 17:00:00,8.996,3.3004088
2010-08-29 17:10:00,26.694000000000003,3.8706512
2010-08-29 17:20:00,23.572,9.145988
2010-08-29 17:30:00,11.466,25.182142
2010-08-29 17:40:00,8.644,20.638462
2010-08-29 17:50:00,6.654,10.188582
2010-08-29 18:00:00,5.788,8.968583
2010-08-29 18:10:00,4.302,7.1766453
2010-08-29 18:20:00,3.048,5.9073524
2010-08-29 18:30:00,5.152,5.162736
2010-08-29 18:40:00,27.035999999999998,4.7614493
2010-08-29 18:50:00,21.106,6.2662983
2010-08-29 19:00:00,16.433999999999997,23.883955
2010-08-29 19:10:00,18.145999999999997,18.77979
2010-08-29 19:20:00,15.364,15.749046
2010-08-29 19:30:00,16.252,17.789413
2010-08-29 19:40:00,18.512,15.66898
2010-08-29 19:50:00,19.996000000000002,15.885265
2010-08-29 20:00:00,16.577999999999996,19.119562
2010-08-29 20:10:00,16.072,22.04442
2010-08-29 20:20:00,17.444,16.023697
2010-08-29 20:30:00,28.105999999999995,16.48389
2010-08-29 20:40:00,25.832,18.122778
2010-08-29 20:50:00,27.903999999999996,25.722673
2010-08-29 21:00:00,29.177999999999997,23.961067
2010-08-29 21:10:00,46.306,26.9095
2010-08-29 21:20:00,40.779999999999994,26.98606
2010-08-29 21:30:00,28.599999999999998,37.318726
2010-08-29 21:40:00,28.554000000000002,33.988598
2010-08-29 21:50:00,20.652,26.992592
2010-08-29 22:00:00,18.668,28.561893
2010-08-29 22:10:00,19.682000000000002,20.605997
2010-08-29 22:20:00,21.426,19.172695
2010-08-29 22:30:00,29.723999999999997,20.727802
2010-08-29 22:40:00,33.35,23.765068
2010-08-29 22:50:00,16.108,27.22932
2010-08-29 23:00:00,16.694,29.444761
2010-08-29 23:10:00,14.922000000000004,15.093126
2010-08-29 23:20:00,9.398,16.710115
2010-08-29 23:30:00,4.174,15.1219845
2010-08-29 23:40:00,7.886,9.929539
2010-08-29 23:50:00,3.894,4.236093
2010-08-30 00:00:00,3.68,10.342724
2010-08-30 00:10:00,5.408,4.851919
2010-08-30 00:20:00,5.954000000000001,3.8976276
2010-08-30 00:30:00,6.315999999999999,6.346531
2010-08-30 00:40:00,5.394,6.3871975
2010-08-30 00:50:00,6.292,6.1387067
2010-08-30 01:00:00,8.082,5.562871
2010-08-30 01:10:00,4.0040000000000004,6.8642445
2010-08-30 01:20:00,4.917999999999999,7.7915416
2010-08-30 01:30:00,4.164000000000001,3.7560203
2010-08-30 01:40:00,4.3420000000000005,5.340405
2010-08-30 01:50:00,3.484,4.20859
2010-08-30 02:00:00,2.612,4.6560135
2010-08-30 02:10:00,2.606,3.6649518
2010-08-30 02:20:00,5.64,2.8241796
2010-08-30 02:30:00,3.5700000000000003,2.863512
2010-08-30 02:40:00,3.206,6.11053
2010-08-30 02:50:00,2.8340000000000005,3.4403515
2010-08-30 03:00:00,2.1719999999999997,3.5250285
2010-08-30 03:10:00,2.066,3.1879702
2010-08-30 03:20:00,3.2039999999999997,2.4075007
2010-08-30 03:30:00,1.7599999999999998,2.23488
2010-08-30 03:40:00,5.488,3.613257
2010-08-30 03:50:00,2.5519999999999996,1.7748346
2010-08-30 04:00:00,2.8339999999999996,6.2751136
2010-08-30 04:10:00,2.418,2.6718557
2010-08-30 04:20:00,2.8040000000000003,3.2943885
2010-08-30 04:30:00,3.7119999999999997,2.946707
2010-08-30 04:40:00,2.814,3.5990906
2010-08-30 04:50:00,2.524,4.3547583
2010-08-30 05:00:00,3.0119999999999996,3.4787805
2010-08-30 05:10:00,4.846,3.1933272
2010-08-30 05:20:00,2.6940000000000004,3.78949
2010-08-30 05:30:00,1.7199999999999995,5.769965
2010-08-30 05:40:00,2.7279999999999998,2.9958208
2010-08-30 05:50:00,2.2039999999999997,2.2795594
2010-08-30 06:00:00,2.6100000000000003,3.6079054
2010-08-30 06:10:00,2.81,2.8389957
2010-08-30 06:20:00,2.868,3.3210816
2010-08-30 06:30:00,7.098,3.6006362
2010-08-30 06:40:00,2.216,3.6931312
2010-08-30 06:50:00,2.604,8.200819
2010-08-30 07:00:00,7.868,2.3681042
2010-08-30 07:10:00,4.906000000000001,3.4034455
2010-08-30 07:20:00,2.9940000000000007,9.218921
2010-08-30 07:30:00,5.524,5.374465
2010-08-30 07:40:00,14.896,3.4760888
2010-08-30 07:50:00,17.246000000000002,6.9394746
2010-08-30 08:00:00,13.918000000000001,15.996027
2010-08-30 08:10:00,14.404,16.401846
2010-08-30 08:20:00,14.253999999999998,14.107772
2010-08-30 08:30:00,15.411999999999997,15.368406
2010-08-30 08:40:00,13.014000000000001,14.732758
2010-08-30 08:50:00,13.509999999999998,15.736527
2010-08-30 09:00:00,16.128,13.911183
2010-08-30 09:10:00,13.761999999999999,15.229134
2010-08-30 09:20:00,12.918000000000001,16.997322
2010-08-30 09:30:00,12.861999999999998,14.43673
2010-08-30 09:40:00,3.858,13.918651
2010-08-30 09:50:00,3.3459999999999996,13.934965
2010-08-30 10:00:00,5.175999999999999,4.360193
2010-08-30 10:10:00,3.2779999999999996,4.816202
2010-08-30 10:20:00,8.379999999999999,6.995235
2010-08-30 10:30:00,7.704000000000001,4.589355
2010-08-30 10:40:00,13.963999999999999,9.815662
2010-08-30 10:50:00,14.253999999999998,8.80854
2010-08-30 11:00:00,13.718000000000002,14.728184
2010-08-30 11:10:00,14.793999999999999,13.523594
2010-08-30 11:20:00,15.863999999999997,13.976955
2010-08-30 11:30:00,13.324000000000002,14.965368
2010-08-30 11:40:00,14.794,15.867021
2010-08-30 11:50:00,18.088,13.709402
2010-08-30 12:00:00,17.17,15.348846
2010-08-30 12:10:00,23.314,18.500923
2010-08-30 12:20:00,19.042,16.989927
2010-08-30 12:30:00,14.498,22.354206
2010-08-30 12:40:00,13.76,18.510704
2010-08-30 12:50:00,16.744,14.811352
2010-08-30 13:00:00,19.150000000000002,14.064696
2010-08-30 13:10:00,19.112,17.690086
2010-08-30 13:20:00,33.632000000000005,19.335476
2010-08-30 13:30:00,30.038,18.996298
2010-08-30 13:40:00,17.166,31.197624
2010-08-30 13:50:00,13.996,26.592205
2010-08-30 14:00:00,15.235999999999999,16.157778
2010-08-30 14:10:00,16.678,14.618491
2010-08-30 14:20:00,21.695999999999998,16.675282
2010-08-30 14:30:00,20.977999999999998,17.031012
2010-08-30 14:40:00,43.815999999999995,21.716442
2010-08-30 14:50:00,26.624000000000002,22.16427
2010-08-30 15:00:00,18.982,35.636124
2010-08-30 15:10:00,19.528,22.088255
2010-08-30 15:20:00,18.482,18.92413
2010-08-30 15:30:00,17.07,19.381538
2010-08-30 15:40:00,18.064,19.106457
2010-08-30 15:50:00,18.088,16.998968
2010-08-30 16:00:00,19.268,19.081482
2010-08-30 16:10:00,21.25,20.455133
2010-08-30 16:20:00,16.708000000000002,17.69476
2010-08-30 16:30:00,16.869999999999997,20.223194
2010-08-30 16:40:00,13.892,16.606615
2010-08-30 16:50:00,13.626,16.78381
2010-08-30 17:00:00,3.8080000000000007,13.777097
2010-08-30 17:10:00,3.194,14.642959
2010-08-30 17:20:00,2.53,3.3489208
2010-08-30 17:30:00,3.274,4.3407307
2010-08-30 17:40:00,5.470000000000001,3.6301045
2010-08-30 17:50:00,3.4739999999999993,4.1787634
2010-08-30 18:00:00,3.654,6.2150264
2010-08-30 18:10:00,2.602,4.017376
2010-08-30 18:20:00,2.746,4.263772
2010-08-30 18:30:00,3.3840000000000003,2.5130785
2010-08-30 18:40:00,2.736,3.2398818
2010-08-30 18:50:00,4.752,3.400236
2010-08-30 19:00:00,10.956,3.035204
2010-08-30 19:10:00,11.276,5.355287
2010-08-30 19:20:00,9.632,11.136766
2010-08-30 19:30:00,19.408,10.898944
2010-08-30 19:40:00,9.544,9.392847
2010-08-30 19:50:00,8.717999999999998,18.95553
2010-08-30 20:00:00,7.941999999999999,8.543145
2010-08-30 20:10:00,10.236,9.032302
2010-08-30 20:20:00,10.534,8.524345
2010-08-30 20:30:00,7.755999999999999,11.6551695
2010-08-30 20:40:00,7.36,10.705079
2010-08-30 20:50:00,8.350000000000001,8.516495
2010-08-30 21:00:00,17.77,8.624975
2010-08-30 21:10:00,18.404000000000003,8.849426
2010-08-30 21:20:00,19.792,18.056849
2010-08-30 21:30:00,25.892,17.936956
2010-08-30 21:40:00,25.354,19.659237
2010-08-30 21:50:00,27.321999999999996,24.310574
2010-08-30 22:00:00,22.055999999999997,23.535978
2010-08-30 22:10:00,17.756,25.235476
2010-08-30 22:20:00,9.664,21.368828
2010-08-30 22:30:00,7.234,18.885181
2010-08-30 22:40:00,5.9,10.222558
2010-08-30 22:50:00,7.216000000000001,9.040606
2010-08-30 23:00:00,7.409999999999999,7.774748
2010-08-30 23:10:00,5.422,9.077842
2010-08-30 23:20:00,5.798,8.893338
2010-08-30 23:30:00,7.224000000000001,6.6659255
2010-08-30 23:40:00,6.0139999999999985,6.736869
2010-08-30 23:50:00,2.3379999999999996,7.938154
2010-08-31 00:00:00,2.8520000000000003,6.569069
2010-08-31 00:10:00,5.800000000000001,2.4266405
2010-08-31 00:20:00,5.992,3.7941198
2010-08-31 00:30:00,2.656,6.763521
2010-08-31 00:40:00,3.704,6.3618407
2010-08-31 00:50:00,3.1020000000000003,2.7611048
2010-08-31 01:00:00,2.148,4.559694
2010-08-31 01:10:00,3.8400000000000003,3.5537555
2010-08-31 01:20:00,3.4519999999999995,2.3676093
2010-08-31 01:30:00,6.756,4.4762077
2010-08-31 01:40:00,3.0080000000000005,3.8941646
2010-08-31 01:50:00,2.778,7.3616858
2010-08-31 02:00:00,2.712,2.869386
2010-08-31 02:10:00,1.8439999999999996,3.1317456
2010-08-31 02:20:00,3.052,2.9394407
2010-08-31 02:30:00,2.8380000000000005,2.0982976
2010-08-31 02:40:00,2.6420000000000003,3.3782096
2010-08-31 02:50:00,6.09,3.1360304
2010-08-31 03:00:00,2.8840000000000003,2.9461653
2010-08-31 03:10:00,3.804,6.705357
2010-08-31 03:20:00,2.662,2.9426417
2010-08-31 03:30:00,3.4280000000000004,4.4184275
2010-08-31 03:40:00,2.7720000000000002,3.2065296
2010-08-31 03:50:00,2.182,4.273604
2010-08-31 04:00:00,8.725999999999999,3.2807105
2010-08-31 04:10:00,16.226,2.8491
2010-08-31 04:20:00,13.604,10.135681
2010-08-31 04:30:00,12.638000000000002,16.183708
2010-08-31 04:40:00,7.924,13.436243
2010-08-31 04:50:00,3.0079999999999996,12.978881
2010-08-31 05:00:00,2.6220000000000003,8.602437
2010-08-31 05:10:00,3.556,3.5455332
2010-08-31 05:20:00,2.838,3.5800936
2010-08-31 05:30:00,4.646,5.175509
2010-08-31 05:40:00,3.8480000000000003,4.1733603
2010-08-31 05:50:00,2.218,6.234467
2010-08-31 06:00:00,2.8259999999999996,5.146857
2010-08-31 06:10:00,2.01,2.9589834
2010-08-31 06:20:00,2.758,3.6980472
2010-08-31 06:30:00,1.7659999999999998,2.7602656
2010-08-31 06:40:00,3.0680000000000005,3.5403335
2010-08-31 06:50:00,2.25,2.5004218
2010-08-31 07:00:00,9.458,4.159806
2010-08-31 07:10:00,9.709999999999999,2.9575932
2010-08-31 07:20:00,3.63,10.6966305
2010-08-31 07:30:00,3.524,10.146334
2010-08-31 07:40:00,2.716,3.6551497
2010-08-31 07:50:00,6.314,4.3506064
2010-08-31 08:00:00,14.075999999999999,3.6148233
2010-08-31 08:10:00,13.69,7.413269
2010-08-31 08:20:00,17.148,14.641274
2010-08-31 08:30:00,14.05,14.3585205
2010-08-31 08:40:00,18.792,16.989677
2010-08-31 08:50:00,14.21,13.723658
